1, VC2, [(1723000, 200)], []
8442, VC7, [(1930000, 40), (1929900, 30), (1929500, 25), (1915000, 1000), (1910300, 52)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8443, VC6, [(1930000, 40), (1929900, 30), (1929500, 25), (1915000, 1000), (1910300, 52)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8447, VC1, [(1930000, 40), (1929900, 30), (1929500, 25), (1915000, 1000), (1910300, 52)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8448, VC0, [(1930000, 40), (1929900, 30), (1929500, 25), (1915000, 1000), (1910300, 52)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8643, VC4, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8644, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (290000, 863), (290000, 500), (290000, 7452)]
8645, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8646, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8648, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8651, VC8, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8652, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8655, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8657, VC4, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8661, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(289800, 40), (289900, 130), (289900, 30), (290000, 863), (290000, 500)]
8757, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (289800, 40), (289900, 130), (289900, 30), (290000, 863)]
8758, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (289800, 40), (289900, 130), (289900, 30), (290000, 863)]
8759, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (289800, 40), (289900, 130), (289900, 30), (290000, 863)]
8760, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (289800, 40), (289900, 130), (289900, 30)]
8761, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (289800, 40), (289900, 130), (289900, 30)]
8762, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (289800, 40), (289900, 130), (289900, 30)]
8764, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (289800, 40), (289900, 130), (289900, 30)]
8767, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (289800, 40), (289900, 130), (289900, 30)]
8768, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8769, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8770, VC8, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8771, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8773, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8777, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8778, VC4, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8785, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8798, VC1, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (288800, 114), (288800, 340), (289800, 40), (289900, 130)]
8851, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8852, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8853, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8854, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8855, VC8, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8867, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8870, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289800, 40)]
8871, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8872, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8873, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8876, VC8, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8877, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8878, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8891, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8899, VC4, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8968, VC1, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(281400, 83), (283900, 64), (288800, 114), (288800, 340), (289600, 14)]
8994, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
8995, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
8997, VC1, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
8998, VC7, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
8999, VC0, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
9000, VC3, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
9004, VC2, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
9023, VC8, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
9025, VC4, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (288800, 114), (288800, 340)]
9027, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281400, 83), (283900, 64), (286000, 150), (288800, 114)]
9028, VC6, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281000, 42), (281400, 83), (283900, 64), (286000, 150)]
9029, VC5, [(1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25), (1915000, 1000)], [(280000, 237), (281000, 42), (281400, 83), (283900, 64), (286000, 150)]
9032, VC4, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283900, 64), (286000, 150)]
9033, VC8, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283900, 64), (286000, 150)]
9035, VC5, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283900, 64), (286000, 150)]
9037, VC7, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9038, VC5, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9039, VC8, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9045, VC0, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9051, VC6, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9062, VC4, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9065, VC2, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9090, VC1, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9096, VC3, [(2026000, 10), (1930000, 40), (1929900, 30), (1929600, 11), (1929500, 25)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9131, VC4, [(2026000, 10), (1987400, 24), (1930000, 40), (1929900, 30), (1929600, 11)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9132, VC4, [(2026000, 10), (1987400, 24), (1987400, 24), (1930000, 40), (1929900, 30)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9133, VC4, [(2026000, 10), (1987400, 24), (1987400, 24), (1987400, 24), (1930000, 40)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9134, VC6, [(2026000, 10), (1987400, 24), (1987400, 24), (1987400, 24), (1930000, 40)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9135, VC4, [(2026000, 10), (1987400, 24), (1987400, 24), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9136, VC6, [(2026000, 10), (1987400, 24), (1987400, 24), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9137, VC4, [(2026000, 10), (2026000, 3), (1987400, 24), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9138, VC7, [(2026000, 10), (2026000, 3), (1987400, 24), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9139, VC5, [(2026000, 10), (2026000, 3), (1987400, 24), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9141, VC4, [(2026000, 10), (2026000, 3), (1993000, 36), (1987400, 24), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9142, VC4, [(2026000, 10), (2026000, 3), (1993000, 36), (1993000, 36), (1987400, 24)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9143, VC4, [(2026000, 10), (2026000, 3), (1993000, 36), (1993000, 36), (1993000, 36)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9145, VC4, [(2026000, 10), (2026000, 9), (1993000, 36), (1993000, 36), (1993000, 36)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9146, VC4, [(2026000, 10), (2026000, 10), (1993000, 36), (1993000, 36), (1993000, 36)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9148, VC4, [(2026000, 10), (2026000, 10), (1993000, 36), (1993000, 39), (1993000, 36)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
9149, VC4, [(2026000, 10), (2026000, 10), (1993000, 55), (1993000, 39), (1993000, 36)], [(280000, 237), (281000, 42), (281400, 83), (283200, 20), (283900, 64)]
